merimee, osmtype, idOSM, osmUrl, wikidataUrl, desc
PA33000028,way,552228075,https://www.openstreetmap.org/way/552228075,https://www.wikidata.org/wiki/Q2962319,Chapelle de la Sainte-Agonie
PA00125628,node,2063753388,https://www.openstreetmap.org/node/2063753388,https://www.wikidata.org/wiki/Q22969073,Maison
PA00125628,node,2063753395,https://www.openstreetmap.org/node/2063753395,,Maison
PA00083637,way,191416285,https://www.openstreetmap.org/way/191416285,https://www.wikidata.org/wiki/Q589475,Église Notre-Dame
PA00083637,way,325199772,https://www.openstreetmap.org/way/325199772,https://www.wikidata.org/wiki/Q3580621,Église Notre-Dame
PA39000041,way,82841011,https://www.openstreetmap.org/way/82841011,https://www.wikidata.org/wiki/Q3146102,...
PA39000041,way,258003882,https://www.openstreetmap.org/way/258003882,,...
PA39000041,way,258003884,https://www.openstreetmap.org/way/258003884,,...
PA39000041,way,258003887,https://www.openstreetmap.org/way/258003887,,...
PA39000041,way,258003889,https://www.openstreetmap.org/way/258003889,,...
PA00088648,node,257628954,https://www.openstreetmap.org/node/257628954,https://www.wikidata.org/wiki/Q22924604,Fontaine Saint-Michel
PA00088648,node,5313859516,https://www.openstreetmap.org/node/5313859516,,...
PA00086728,node,243510679,https://www.openstreetmap.org/node/243510679,https://www.wikidata.org/wiki/Q944564,Wagram
PA00086728,node,5313847658,https://www.openstreetmap.org/node/5313847658,,...
PA00085063,way,39609222,https://www.openstreetmap.org/way/39609222,https://www.wikidata.org/wiki/Q2377788,Hôtel de la Préfecture
PA00085063,way,39609238,https://www.openstreetmap.org/way/39609238,,...
PA00100813,node,4553713568,https://www.openstreetmap.org/node/4553713568,,Église Saint-Candé et ancien Hôtel Asselin
PA00100813,way,532497105,https://www.openstreetmap.org/way/532497105,https://www.wikidata.org/wiki/Q3580918,Tour Saint-Candé
PA00089303,node,4313655097,https://www.openstreetmap.org/node/4313655097,https://www.wikidata.org/wiki/Q2820400,Abbaye Saint-Magloire
PA00089303,relation,5483693,https://www.openstreetmap.org/relation/5483693,https://www.wikidata.org/wiki/Q2820400,Ruines de l'ancien prieuré royal de Saint-Magloire
